x,y
-773.0800980921196,391.15757077172015
-758.0800980921196,391.15757077172015
-758.0800980921196,391.15757077172015
-757.2754324049523,391.12514385306224
-756.475985283542,391.02807339809925
-755.6869414492439,390.86698894598067
-754.9134181541049,390.6429351911916
-754.1604319935188,390.3573652083084
-753.4328663716818,390.01213102825227
-752.7354398308415,389.6094716271581
-752.0726754497398,389.15199840575514
-751.4488715097116,388.64267825343114
-750.8680736186814,388.08481430681616
-750.334048473843,387.4820245276739
-749.8502594331829,386.8382182390317
-749.4198440542751,386.15757077172015
-749.0455937460157,385.4444963857507
-748.7299356652654,384.7036196421455
-748.4749169758059,383.93974541088465
-748.2821915716969,383.1578277094806
-748.153009351139,382.36293757427336
-748.0882081104039,381.5602301728143
-748.0882081104039,380.754911370626
-748.153009351139,379.95220396916693
-748.2821915716969,379.1573138339597
-748.4749169758059,378.37539613255564
-748.7299356652654,377.6115219012948
-749.0455937460157,376.8706451576896
-749.4198440542751,376.15757077172015
-749.8502594331829,375.4769233044086
-750.334048473843,374.8331170157664
-750.8680736186814,374.23032723662413
-751.4488715097116,373.67246329000915
-752.0726754497398,373.16314313768515
-752.7354398308415,372.7056699162822
-753.4328663716818,372.303010515188
-754.1604319935188,371.9577763351319
-754.9134181541049,371.6722063522487
-755.6869414492439,371.4481525974596
-756.475985283542,371.28706814534104
-757.2754324049523,371.18999769037805
-758.0800980921196,371.15757077172015
-758.0800980921196,371.15757077172015
-758.8909907302991,371.11360545037786
-759.6923763937023,370.9822249395458
-760.4748595681394,370.76496955559116
-761.2292663538216,370.4643864192523
-761.9467520209472,370.0839995929771
-762.6189047060728,369.6282687645125
-763.2378440335202,369.10253696114364
-763.7963135055768,368.51296790758386
-764.2877655782962,367.86647376193804
-764.7064384254647,367.17063407696855
-765.0474234907455,366.4336069367695
-765.3067230360138,365.6640333106893
-765.481297011181,364.8709357458659
-765.569098696003,364.06361258611076
-765.569098696003,363.2515289573295
-765.481297011181,362.4442057975744
-765.3067230360138,361.65110823275097
-765.0474234907455,360.8815346066708
-764.7064384254647,360.14450746647174
-764.2877655782962,359.4486677815023
-763.7963135055768,358.80217363585643
-763.2378440335202,358.21260458229665
-762.6189047060728,357.6868727789278
-761.9467520209472,357.2311419504632
-761.2292663538216,356.85075512418797
-760.4748595681394,356.5501719878491
-759.6923763937023,356.3329166038945
-758.8909907302991,356.20153609306243
-758.0800980921196,356.15757077172015
-758.0800980921196,356.15757077172015
-757.2571251407159,356.0893772887338
-756.4566007460961,355.88665698022334
-755.7003611269342,355.5549395277526
-755.0090345286712,355.1032733187021
-754.4014785387538,354.5439786298489
-753.894265700807,353.8923115623323
-753.5012314588442,353.166047894985
-753.2330967624229,352.38499820742413
-753.0971756270862,351.5704674990818
-753.0971756270862,350.7446740443585
-753.2330967624229,349.93014333601616
-753.5012314588442,349.1490936484553
-753.894265700807,348.422829981108
-754.4014785387538,347.7711629135914
-755.0090345286712,347.21186822473817
-755.7003611269342,346.7602020156877
-756.4566007460961,346.42848456321695
-757.2571251407159,346.2257642547065
-758.0800980921196,346.15757077172015
-768.0800980921196,346.15757077172015
-768.0800980921196,346.15757077172015
-768.4929948194812,346.1746483066868
-768.9030710435233,346.2257642547065
-769.3075255278236,346.3105694420235
-769.703595438143,346.42848456321695
-770.0885752153844,346.5787041384449
