x,y
-769.227427435704,346.15299867030336
-769.6234973460234,346.2709137914968
-770.0084771232648,346.4211333667247
-770.3797369651853,346.60263124396755
-770.7347407906121,346.81416760868734
-771.0710635634483,347.054297453018
-771.3864078581287,347.32138044663435
-771.6786195533657,347.6135921418713
-771.9457025469819,347.9289364365517
-772.1858323913126,348.26525920938786
-772.3973687560324,348.6202630348146
-772.5788666332753,348.99152287673513
-772.7290862085032,349.37650265397656
-772.8470013296967,349.772572564296
-772.9318065170136,350.17702704859636
-772.9829224650333,350.58710327263833
-773.0,351.0
-773.0,351.0
-773.0439653213423,351.81089263817955
-773.1753458321743,352.6122783015827
-773.392601216129,353.3947614760199
-773.6931843524678,354.149168261702
-774.0735711787431,354.86665392882765
-774.5293020072077,355.5388066139532
-775.0550338105766,356.15774594140066
-775.6446028641363,356.7162154134573
-776.2910970097821,357.20766748617666
-776.9869366947515,357.6263403333452
-777.7239638349506,357.9673253986259
-778.4935374610309,358.2266249438942
-779.2866350258543,358.40119891906147
-780.0939581856094,358.4890006038834
-780.9060418143906,358.4890006038834
-781.7133649741457,358.40119891906147
-782.5064625389691,358.2266249438942
-783.2760361650494,357.9673253986259
-784.0130633052485,357.6263403333452
-784.7089029902179,357.20766748617666
-785.3553971358637,356.7162154134573
-785.9449661894234,356.15774594140066
-786.4706979927923,355.5388066139532
-786.9264288212569,354.86665392882765
-787.3068156475322,354.14916826170196
-787.6073987838711,353.3947614760199
-787.8246541678257,352.6122783015827
-787.9560346786577,351.81089263817955
-788.0,351.0
-788.0,351.0
-788.0170775349667,350.58710327263833
-788.0681934829864,350.1770270485963
-788.1529986703033,349.772572564296
-788.2709137914968,349.37650265397656
-788.4211333667247,348.99152287673513
-788.6026312439676,348.6202630348146
-788.8141676086874,348.26525920938786
-789.0542974530181,347.9289364365517
-789.3213804466343,347.6135921418713
-789.6135921418713,347.32138044663435
-789.9289364365517,347.054297453018
-790.2652592093879,346.81416760868734
-790.6202630348147,346.60263124396755
-790.9915228767352,346.4211333667247
-791.3765026539766,346.2709137914968
-791.772572564296,346.15299867030336
-792.1770270485963,346.0681934829864
-792.5871032726384,346.01707753496663
-793.0,346.0
-793.0,346.0
-793.6490151358976,346.01404726574333
-794.296814686717,346.0561627528832
-794.9421853441332,346.1262675804278
-795.5839183490626,346.22423044422464
-796.2208117556308,346.34986786288977
-796.8516726823804,346.50294452146215
-797.4753195464998,346.68317371214147
-798.0905842768918,346.89021787128297
-798.6963145019337,347.12368921164347
-799.2913757078334,347.38315044869466
-799.8746533635385,347.6681156196437
-800.4450550082183,347.9780509936261
-801.0015122974082,348.3123760713668
-801.5429830039861,348.6704646724378
-802.0684529702311,349.0516461080738
-802.5769380073089,349.45520643735176
-803.0674857386272,349.8803898043799
-803.5391773836072,350.326399853992
-803.9911294785308,350.7924012232959
-804.4224955312405,351.2775211062821
-804.8324676065931,351.78085088856216
-805.2202778396965,352.3014478491749
-805.585199874097,352.83833692627366
-805.9265502222224,353.3905125433862
-806.2436895455323,353.95694049282855
-806.5360238519798,354.5365598727433
-806.8030056085399,355.1282850741359
-807.0441347667214,355.7310078141861
-807.2589596991425,356.34359921202747
-807.4470780454146,356.9649119031056
-807.608137465751,357.59378218815635
-807.7418363008879,358.2290322127781
-807.8479241370833,358.86947217351633
-807.9262022751332,359.51390254632815
-807.9765241025301,360.16111633325363
-807.9987953680633,360.809901323085
-807.9929743583477,361.45904236180064
-807.959071975953,362.10732362851047
-807.8971517189824,362.75353091265055
-807.8073295621431,363.3964538881613
-807.6897737395294,364.034888380391
-807.5447044295253,364.6676386214766
-807.3723933424174,365.29351948998004
-807.1731632114895,365.9113587305835
-806.9473871885544,366.51999914968707
-806.6954881450511,367.1183007827962
-806.4179378800201,367.70514302963954
-806.1152562364387,368.2794267530183
-805.7880101275712,368.8400763374559
-805.4368124751585,369.3860417037922
-805.062321061434,369.91630027594886
-804.6652372971188,370.4298588961824
-804.2463049077006,370.92575568523773
-803.80630854046,371.4030618439179
-803.3460722948498,371.860883392696
-802.866458178983,372.29836284611093
-802.368364495118,372.7146808188107
-801.8527241571675,373.1090575602358
-801.3205029433784,373.4807544150677
