x,y
-754.9429137855539,347.1475471305879
-755.6342403838169,346.6958809215374
-756.3904800029787,346.3641634690667
-757.1910043975985,346.16144316055625
-758.0139773490022,346.0932496775699
-768.0139773490022,346.0932496775699
-768.0139773490022,346.0932496775699
-768.4268740763638,346.1103272125365
-768.8369503004059,346.16144316055625
-769.2414047847062,346.24624834787323
-769.6374746950256,346.3641634690667
-770.022454472267,346.5143830442946
-770.3937143141875,346.6958809215374
-770.7487181396143,346.9074172862572
-771.0850409124505,347.1475471305879
-771.4003852071309,347.4146301242042
-771.6925969023679,347.70684181944114
-771.9596798959841,348.02218611412155
-772.1998097403148,348.35850888695774
-772.4113461050346,348.7135127123845
-772.5928439822775,349.084772554305
-772.7430635575054,349.46975233154643
-772.8609786786989,349.8658222418659
-772.9457838660157,350.27027672616623
-772.9968998140355,350.6803529502082
-773.0139773490022,351.0932496775699
-773.0139773490022,351.0932496775699
-773.0579426703445,351.9041423157494
-773.1893231811765,352.7055279791525
-773.4065785651312,353.4880111535897
-773.70716170147,354.24241793927183
-774.0875485277453,354.9599036063975
-774.5432793562098,355.6320562915231
-775.0690111595787,356.25099561897053
-775.6585802131385,356.80946509102716
-776.3050743587843,357.30091716374653
-777.0009140437537,357.71959001091506
-777.7379411839528,358.0605750761958
-778.5075148100331,358.31987462146407
-779.3006123748564,358.4944485966313
-780.1079355346116,358.5822502814533
-780.9200191633928,358.5822502814533
-781.7273423231479,358.4944485966313
-782.5204398879713,358.31987462146407
-783.2900135140516,358.0605750761958
-784.0270406542506,357.71959001091506
-784.7228803392201,357.30091716374653
-785.3693744848658,356.80946509102716
-785.9589435384256,356.25099561897053
-786.4846753417945,355.6320562915231
-786.940406170259,354.9599036063975
-787.3207929965344,354.24241793927183
-787.6213761328731,353.4880111535897
-787.8386315168278,352.7055279791526
-787.9700120276599,351.9041423157494
-788.0139773490022,351.0932496775699
-788.0139773490022,351.0932496775699
-788.0310548839689,350.6803529502082
-788.0821708319886,350.27027672616623
-788.1669760193055,349.8658222418659
-788.284891140499,349.46975233154643
-788.4351107157269,349.084772554305
-788.6166085929698,348.7135127123845
-788.8281449576896,348.35850888695774
-789.0682748020203,348.02218611412155
-789.3353577956365,347.70684181944114
-789.6275694908735,347.4146301242042
-789.9429137855539,347.1475471305879
-790.27923655839,346.9074172862572
-790.6342403838169,346.6958809215374
-791.0055002257374,346.51438304429456
-791.3904800029787,346.3641634690667
-791.7865499132981,346.24624834787323
-792.1910043975985,346.16144316055625
-792.6010806216406,346.1103272125365
-793.0139773490022,346.0932496775699
-793.0139773490022,346.0932496775699
-793.6629924848997,346.10729694331314
-794.3107920357191,346.1494124304531
-794.9561626931354,346.21951725799767
-795.5978956980648,346.3174801217945
-796.234789104633,346.44311754045964
-796.8656500313825,346.596194199032
-797.489296895502,346.77642338971134
-798.104561625894,346.9834675488529
-798.7102918509358,347.21693888921334
-799.3053530568355,347.47640012626454
-799.8886307125407,347.76136529721356
-800.4590323572205,348.0713006711959
-801.0154896464104,348.4056257489367
-801.5569603529883,348.76371435000766
-802.0824303192333,349.14489578564366
-802.590915356311,349.54845611492163
-803.0814630876293,349.97363948194976
-803.5531547326094,350.41964953156184
-804.0051068275329,350.88565090086576
-804.4364728802427,351.370770783852
-804.8464449555953,351.87410056613203
-805.2342551886986,352.3946975267448
-805.5991772230992,352.9315866038435
-805.9405275712245,353.48376222095607
-806.2576668945345,354.0501901703984
-806.550001200982,354.62980955031315
-806.8169829575421,355.22153475170575
-807.0581121157236,355.82425749175593
-807.2729370481446,356.4368488895973
-807.4610553944168,357.05816158067546
-807.6221148147532,357.6870318657262
-807.7558136498901,358.322281890348
-807.8619014860855,358.9627218510862
-807.9401796241353,359.607152223898
-807.9905014515323,360.2543660108235
-808.0127727170654,360.9031510006549
-808.0069517073499,361.5522920393705
-807.9730493249551,362.20057330608034
-807.9111290679846,362.8467805902204
-807.8213069111453,363.4897035657312
-807.7037510885316,364.1281380579609
-807.5586817785274,364.7608882990465
-807.3863706914195,365.3867691675499
-807.1871405604918,366.0046084081534
-806.9613645375566,366.61324882725694
-806.7094654940532,367.2115504603661
-806.4319152290223,367.7983927072094
-806.1292335854407,368.37267643058817
-805.8019874765733,368.9333260150258
-805.4507898241607,369.4792913813621
-805.0762984104362,370.00954995351873
-804.679214646121,370.52310857375227
-804.2602822567028,371.0190053628076
-803.8202858894622,371.49631152148777
-803.360049643852,371.9541330702659
-802.8804355279851,372.3916125236808
-802.3823418441202,372.80793049638055
-801.8667015061696,373.20230723780566
-801.3344802923806,373.57400409263755
