x,y
-727.9820598775482,373.231780011838
-726.0983442916688,375.11177851530255
-724.2220628706191,376.9621283193108
-722.3606204399764,378.75364830210816
-720.5213632626026,380.45808512336373
-718.7115500462997,382.0485587962251
-716.9383232970079,383.49998660076835
-715.208681130596,384.7894786534748
-713.5294496544967,385.8966988943682
-711.9072560281783,386.8041857988283
-710.348502308774,387.4976277562653
-708.8593401850875,387.96608877276833
-707.4456466996875,388.2021809382621
-706.1130010549058,388.2021809382621
-704.8666625942745,387.96608877276833
-703.7115500462997,387.4976277562653
-702.6522221124877,386.8041857988283
-701.6928594762322,385.8966988943682
-700.8372483035675,384.7894786534748
-700.0887653009006,383.49998660076835
-699.4503643886936,382.0485587962251
-698.9245650436892,380.45808512336373
-698.5134423556875,378.75364830210816
-698.2186188381138,376.9621283193108
-698.0412580247,375.11177851530255
-697.9820598775482,373.231780011838
-698.0412580247,371.35178150837345
-698.2186188381138,369.5014317043652
-698.5134423556875,367.70991172156783
-698.9245650436892,366.00547490031227
-699.4503643886935,364.4150012274509
-700.0887653009006,362.96357342290764
-700.8372483035675,361.6740813702012
-701.6928594762322,360.56686112930777
-702.6522221124877,359.6593742248477
-703.7115500462997,358.9659322674107
-704.8666625942745,358.49747125090767
-706.1130010549058,358.2613790854139
-707.4456466996875,358.2613790854139
-708.8593401850875,358.49747125090767
-710.348502308774,358.9659322674107
-711.9072560281783,359.6593742248477
-713.5294496544967,360.56686112930777
-715.208681130596,361.6740813702012
-716.9383232970079,362.96357342290764
-718.7115500462997,364.4150012274509
-720.5213632626026,366.00547490031227
-722.3606204399764,367.70991172156783
-724.2220628706191,369.5014317043652
-726.0983442916688,371.35178150837345
-727.9820598775482,373.231780011838
-729.8657754634276,375.11177851530255
-731.7420568844773,376.9621283193108
-733.60349931512,378.75364830210816
-735.4427564924938,380.45808512336373
-737.2525697087966,382.0485587962251
-739.0257964580885,383.49998660076835
-740.7554386245004,384.7894786534748
-742.4346701005996,385.8966988943682
-744.0568637269181,386.8041857988283
-745.6156174463224,387.4976277562653
-747.1047795700089,387.96608877276833
-748.5184730554088,388.2021809382621
-749.8511187001906,388.2021809382621
-751.0974571608218,387.96608877276833
-752.2525697087966,387.4976277562653
-753.3118976426086,386.80418579882826
-754.2712602788641,385.8966988943682
-755.1268714515288,384.7894786534748
-755.8753544541958,383.49998660076835
-756.5137553664027,382.0485587962251
-757.0395547114072,380.45808512336373
-757.4506773994088,378.75364830210816
-757.7455009169826,376.9621283193108
-757.9228617303963,375.11177851530255
-757.9820598775482,373.231780011838
-757.9228617303963,371.35178150837345
-757.7455009169826,369.5014317043652
-757.4506773994088,367.70991172156783
-757.0395547114072,366.00547490031227
-756.5137553664028,364.4150012274509
-755.8753544541958,362.9635734229077
-755.1268714515288,361.6740813702012
-754.2712602788641,360.56686112930777
-753.3118976426086,359.6593742248477
-752.2525697087966,358.9659322674107
-751.0974571608218,358.49747125090767
-749.8511187001906,358.2613790854139
-748.5184730554089,358.2613790854139
-747.1047795700089,358.49747125090767
-745.6156174463224,358.96593226741066
-744.0568637269181,359.6593742248477
-742.4346701005996,360.56686112930777
-740.7554386245004,361.6740813702012
-739.0257964580885,362.96357342290764
-737.2525697087966,364.4150012274509
-735.4427564924938,366.00547490031227
-733.60349931512,367.70991172156783
-731.7420568844773,369.5014317043652
-729.8657754634276,371.35178150837345
-727.9820598775482,373.231780011838
